TEAM_ID,TEAM_NAME,Restricted_Area_FGM,Restricted_Area_FGA,Restricted_Area_FG_PCT,In_The_Paint_Non_RA_FGM,In_The_Paint_Non_RA_FGA,In_The_Paint_Non_RA_FG_PCT,Mid_Range_FGM,Mid_Range_FGA,Mid_Range_FG_PCT,Left_Corner_3_FGM,Left_Corner_3_FGA,Left_Corner_3_FG_PCT,Right_Corner_3_FGM,Right_Corner_3_FGA,Right_Corner_3_FG_PCT,Above_the_Break_3_FGM,Above_the_Break_3_FGA,Above_the_Break_3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,Corner_3_FGM,Corner_3_FGA,Corner_3_FG_PCT,FTM,FTA,GP,MIN,POSS,Season
1610612751,Brooklyn Nets,1548,2528,0.612,451,1200,0.376,261,672,0.388,109,283,0.385,109,304,0.359,822,2357,0.349,1,14,0.071,218,587,0.371,1555,2088,82,3996,8452,2019
1610612766,Charlotte Hornets,1440,2424,0.594,478,1169,0.409,402,989,0.406,114,311,0.367,118,260,0.454,743,2172,0.342,2,37,0.054,232,571,0.406,1510,1895,82,3966,8202,2019
1610612741,Chicago Bulls,1503,2503,0.6,579,1394,0.415,441,1190,0.371,111,285,0.389,84,201,0.418,548,1618,0.339,0,14,0,195,486,0.401,1328,1695,82,3981,8232,2019
1610612739,Cleveland Cavaliers,1322,2214,0.597,502,1303,0.385,519,1281,0.405,118,296,0.399,73,228,0.32,655,1851,0.354,0,11,0,191,524,0.365,1342,1694,82,3951,8021,2019
1610612742,Dallas Mavericks,1405,2163,0.65,421,1078,0.391,334,882,0.379,116,294,0.395,119,317,0.375,786,2362,0.333,1,26,0.038,235,611,0.385,1541,2076,82,3956,8216,2019
1610612743,Denver Nuggets,1504,2377,0.633,634,1463,0.433,404,983,0.411,111,288,0.385,95,231,0.411,690,2025,0.341,1,17,0.059,206,519,0.397,1294,1714,82,3946,8096,2019
1610612765,Detroit Pistons,1387,2284,0.607,451,1219,0.37,355,883,0.402,157,410,0.383,132,349,0.378,703,2064,0.341,0,29,0,289,759,0.381,1415,1893,82,3971,8101,2019
1610612744,Golden State Warriors,1381,2038,0.678,392,896,0.438,752,1604,0.469,135,314,0.43,113,269,0.42,837,2221,0.377,2,19,0.105,248,583,0.425,1339,1672,82,3961,8390,2019
1610612745,Houston Rockets,1381,2166,0.638,345,885,0.39,171,396,0.432,142,384,0.37,203,551,0.368,975,2773,0.352,1,8,0.125,345,935,0.369,1582,2001,82,3966,8130,2019
1610612754,Indiana Pacers,1552,2489,0.624,451,1058,0.426,609,1510,0.403,124,286,0.434,92,218,0.422,561,1564,0.359,1,10,0.1,216,504,0.429,1298,1727,82,3941,8097,2019
1610612746,LA Clippers,1543,2548,0.606,558,1363,0.409,464,1156,0.401,107,269,0.398,86,199,0.432,626,1627,0.385,0,16,0,193,468,0.412,1853,2340,82,3966,8475,2019
1610612747,Los Angeles Lakers,1899,2938,0.646,381,1034,0.368,364,915,0.398,97,285,0.34,100,281,0.356,650,1961,0.331,0,11,0,197,566,0.348,1336,1910,82,3956,8534,2019
1610612763,Memphis Grizzlies,1340,2166,0.619,560,1369,0.409,403,1021,0.395,111,298,0.372,96,278,0.345,603,1778,0.339,0,14,0,207,576,0.359,1453,1882,82,3976,8038,2019
1610612748,Miami Heat,1499,2395,0.626,507,1271,0.399,317,898,0.353,170,405,0.42,104,323,0.322,653,1910,0.342,1,16,0.063,274,728,0.376,1238,1782,82,3946,8122,2019
1610612749,Milwaukee Bucks,1850,2793,0.662,335,861,0.389,265,686,0.386,115,309,0.372,127,325,0.391,863,2489,0.347,0,8,0,242,634,0.382,1471,1904,82,3956,8533,2019
1610612750,Minnesota Timberwolves,1515,2410,0.629,515,1310,0.393,561,1414,0.397,109,280,0.389,98,260,0.377,615,1794,0.343,0,15,0,207,540,0.383,1570,1995,82,3966,8341,2019
1610612740,New Orleans Pelicans,1762,2723,0.647,625,1441,0.434,358,958,0.374,104,274,0.38,82,257,0.319,650,1898,0.342,0,12,0,186,531,0.35,1462,1921,82,3951,8553,2019
1610612752,New York Knicks,1423,2456,0.579,383,1027,0.373,508,1344,0.378,70,207,0.338,80,228,0.351,670,1972,0.34,0,7,0,150,435,0.345,1484,1956,82,3956,8244,2019
1610612760,Oklahoma City Thunder,1722,2785,0.618,402,1087,0.37,442,1162,0.38,118,338,0.349,153,383,0.399,658,1930,0.341,2,21,0.095,271,721,0.376,1461,2049,82,3971,8549,2019
1610612753,Orlando Magic,1337,2092,0.639,468,1152,0.406,575,1432,0.402,123,333,0.369,79,197,0.401,734,2078,0.353,0,23,0,202,530,0.381,1231,1575,82,3956,8133,2019
1610612755,Philadelphia 76ers,1555,2361,0.659,470,1167,0.403,495,1236,0.4,77,187,0.412,99,280,0.354,711,1991,0.357,0,11,0,176,467,0.377,1742,2258,82,3961,8467,2019
1610612756,Phoenix Suns,1506,2384,0.632,534,1241,0.43,460,1142,0.403,100,293,0.341,96,296,0.324,592,1794,0.33,1,14,0.071,196,589,0.333,1447,1858,82,3976,8371,2019
1610612757,Portland Trail Blazers,1617,2678,0.604,404,981,0.412,545,1251,0.436,82,211,0.389,65,196,0.332,757,2102,0.36,0,8,0,147,407,0.361,1558,1914,82,3971,8269,2019
1610612758,Sacramento Kings,1552,2464,0.63,574,1468,0.391,490,1252,0.391,111,277,0.401,95,244,0.389,719,1915,0.375,0,17,0,206,521,0.395,1354,1865,82,3946,8545,2019
1610612759,San Antonio Spurs,1146,1759,0.652,627,1380,0.454,883,2039,0.433,92,204,0.451,102,221,0.462,618,1630,0.379,0,15,0,194,425,0.456,1408,1720,82,3961,8162,2019
1610612761,Toronto Raptors,1501,2349,0.639,487,1135,0.429,458,1053,0.435,171,403,0.424,166,388,0.428,677,1962,0.345,0,15,0,337,791,0.426,1449,1803,82,3976,8334,2019
1610612762,Utah Jazz,1656,2544,0.651,385,1023,0.376,280,724,0.387,168,424,0.396,149,414,0.36,675,1934,0.349,1,19,0.053,317,838,0.378,1540,2092,82,3951,8308,2019
1610612764,Washington Wizards,1681,2523,0.666,371,944,0.393,475,1189,0.399,97,303,0.32,132,324,0.407,700,2092,0.335,0,12,0,229,627,0.365,1508,1963,82,3986,8486,2019
1610612737,Atlanta Hawks,1255,1958,0.641,434,1098,0.395,229,597,0.384,90,245,0.367,86,275,0.313,629,1882,0.334,0,12,0,176,520,0.338,1237,1566,67,3256,6999,2020
1610612738,Boston Celtics,1302,2087,0.624,417,1059,0.394,347,814,0.426,112,266,0.421,73,215,0.34,720,1985,0.363,0,22,0,185,481,0.385,1336,1668,72,3486,7255,2020
1610612751,Brooklyn Nets,1448,2339,0.619,336,913,0.368,185,504,0.367,118,306,0.386,116,318,0.365,705,2105,0.335,0,13,0,234,624,0.375,1291,1732,72,3496,7404,2020
1610612766,Charlotte Hornets,1162,1962,0.592,348,985,0.353,131,409,0.32,104,256,0.406,82,221,0.371,598,1739,0.344,0,14,0,186,477,0.39,1052,1406,65,3150,6317,2020
1610612741,Chicago Bulls,1293,2148,0.602,315,839,0.375,173,493,0.351,128,330,0.388,77,204,0.377,587,1736,0.338,0,12,0,205,534,0.384,1006,1332,65,3135,6563,2020
1610612739,Cleveland Cavaliers,1147,1889,0.607,454,1053,0.431,291,707,0.412,89,226,0.394,80,195,0.41,558,1638,0.341,0,7,0,169,421,0.401,983,1296,65,3145,6497,2020
1610612742,Dallas Mavericks,1263,1875,0.674,418,1064,0.393,308,744,0.414,118,303,0.389,154,367,0.42,863,2400,0.36,0,19,0,272,670,0.406,1392,1787,75,3635,7569,2020
1610612743,Denver Nuggets,1356,2074,0.654,461,1160,0.397,454,1028,0.442,111,271,0.41,92,231,0.398,595,1706,0.349,0,18,0,203,502,0.404,1185,1526,73,3549,7217,2020
1610612765,Detroit Pistons,1203,1918,0.627,389,1046,0.372,214,542,0.395,138,312,0.442,129,324,0.398,521,1503,0.347,1,13,0.077,267,636,0.42,1097,1476,66,3193,6507,2020
1610612744,Golden State Warriors,1029,1645,0.626,394,1026,0.384,409,1028,0.398,86,209,0.411,71,189,0.376,521,1622,0.321,0,11,0,157,398,0.394,1214,1511,65,3145,6623,2020
1610612745,Houston Rockets,1398,2180,0.641,253,677,0.374,161,398,0.405,157,390,0.403,163,447,0.365,804,2410,0.334,0,10,0,320,837,0.382,1484,1876,72,3476,7539,2020
1610612754,Indiana Pacers,1352,2160,0.626,448,986,0.454,532,1265,0.421,103,281,0.367,91,210,0.433,549,1545,0.355,0,10,0,194,491,0.395,1096,1393,73,3524,7299,2020
1610612746,LA Clippers,1277,2007,0.636,441,1045,0.422,383,970,0.395,128,315,0.406,128,326,0.393,635,1751,0.363,0,11,0,256,641,0.399,1498,1894,72,3476,7396,2020
1610612747,Los Angeles Lakers,1564,2266,0.69,310,812,0.382,350,951,0.368,138,310,0.445,111,305,0.364,533,1615,0.33,0,10,0,249,615,0.405,1260,1728,71,3418,7211,2020
1610612763,Memphis Grizzlies,1358,2120,0.641,681,1523,0.447,270,696,0.388,98,253,0.387,95,260,0.365,604,1770,0.341,0,12,0,193,513,0.376,1212,1589,73,3514,7562,2020
1610612748,Miami Heat,1214,1815,0.669,387,945,0.41,300,817,0.367,130,310,0.419,113,328,0.345,736,1926,0.382,0,19,0,243,638,0.381,1440,1840,73,3549,7306,2020
1610612749,Milwaukee Bucks,1422,2106,0.675,377,927,0.407,356,767,0.464,122,306,0.399,113,303,0.373,770,2220,0.347,0,9,0,235,609,0.386,1336,1800,73,3519,7739,2020
1610612750,Minnesota Timberwolves,1268,2038,0.622,305,870,0.351,160,419,0.382,84,249,0.337,69,208,0.332,699,2070,0.338,1,11,0.091,153,457,0.335,1223,1624,64,3112,6736,2020
1610612740,New Orleans Pelicans,1462,2302,0.635,332,885,0.375,291,757,0.384,127,340,0.374,139,320,0.434,714,1975,0.362,0,19,0,266,660,0.403,1229,1687,72,3486,7548,2020
1610612752,New York Knicks,1250,2058,0.607,354,913,0.388,406,1058,0.384,83,235,0.353,67,175,0.383,478,1450,0.33,0,7,0,150,410,0.366,1076,1550,66,3193,6594,2020
1610612760,Oklahoma City Thunder,1186,1851,0.641,459,1147,0.4,464,990,0.469,87,244,0.357,69,205,0.337,613,1700,0.361,1,19,0.053,156,449,0.347,1422,1787,72,3486,7218,2020
1610612753,Orlando Magic,1212,1919,0.632,445,1108,0.402,407,1089,0.374,100,237,0.422,41,126,0.325,665,1964,0.339,1,25,0.04,141,363,0.388,1282,1656,73,3514,7255,2020
1610612755,Philadelphia 76ers,1277,1962,0.651,457,1103,0.414,418,1047,0.399,107,252,0.425,88,227,0.388,653,1815,0.36,0,11,0,195,479,0.407,1236,1638,73,3519,7304,2020
1610612756,Phoenix Suns,1342,2107,0.637,401,968,0.414,433,1039,0.417,105,286,0.367,111,291,0.381,614,1730,0.355,0,8,0,216,577,0.374,1451,1740,73,3519,7449,2020
1610612757,Portland Trail Blazers,1239,2050,0.604,413,982,0.421,519,1195,0.434,97,226,0.429,110,267,0.412,744,2017,0.369,0,12,0,207,493,0.42,1312,1632,74,3567,7519,2020
1610612758,Sacramento Kings,1227,1910,0.642,465,1128,0.412,336,814,0.413,122,301,0.405,103,272,0.379,689,1931,0.357,1,8,0.125,225,573,0.393,1127,1464,72,3491,7239,2020
1610612759,San Antonio Spurs,1059,1646,0.643,489,1130,0.433,687,1554,0.442,96,245,0.392,83,196,0.423,581,1566,0.371,0,13,0,179,441,0.406,1348,1664,71,3443,7249,2020
1610612761,Toronto Raptors,1375,2250,0.611,308,808,0.381,220,615,0.358,124,320,0.388,111,294,0.378,759,2032,0.374,0,12,0,235,614,0.383,1329,1670,72,3476,7328,2020
1610612762,Utah Jazz,1213,1857,0.653,483,1194,0.405,228,544,0.419,131,333,0.393,158,371,0.426,672,1811,0.371,1,20,0.05,289,704,0.411,1278,1641,72,3471,7169,2020
1610612764,Washington Wizards,1288,2004,0.643,355,982,0.362,483,1215,0.398,96,223,0.43,68,197,0.345,699,1905,0.367,1,18,0.056,164,420,0.39,1394,1770,72,3471,7475,2020
1610612737,Atlanta Hawks,1164,1850,0.629,557,1286,0.433,321,745,0.431,102,234,0.436,108,299,0.361,685,1859,0.368,0,8,0,210,533,0.394,1417,1745,72,3481,7160,2021
1610612738,Boston Celtics,1157,1739,0.665,508,1202,0.423,341,841,0.405,119,293,0.406,89,238,0.374,771,2072,0.372,0,16,0,208,531,0.392,1160,1496,72,3476,7172,2021
1610612751,Brooklyn Nets,1274,1934,0.659,497,1075,0.462,315,681,0.463,106,250,0.424,135,339,0.398,779,2001,0.389,0,9,0,241,589,0.409,1305,1623,72,3481,7280,2021
1610612766,Charlotte Hornets,1252,2078,0.603,402,961,0.418,236,619,0.381,134,339,0.395,123,283,0.435,728,2033,0.358,0,11,0,257,622,0.413,1146,1505,72,3471,7159,2021
1610612741,Chicago Bulls,1296,2003,0.647,482,1089,0.443,353,844,0.418,151,344,0.439,99,248,0.399,653,1840,0.355,1,12,0.083,250,592,0.422,995,1258,72,3476,7220,2021
1610612739,Cleveland Cavaliers,1304,2153,0.606,532,1282,0.415,223,599,0.372,95,266,0.357,86,226,0.381,538,1645,0.327,0,4,0,181,492,0.368,1200,1614,72,3486,7107,2021
1610612742,Dallas Mavericks,1121,1649,0.68,469,1043,0.45,374,851,0.439,112,299,0.375,109,293,0.372,772,2138,0.361,1,14,0.071,221,592,0.373,1186,1524,72,3461,7062,2021
1610612743,Denver Nuggets,1226,1817,0.675,562,1219,0.461,399,924,0.432,132,294,0.449,109,269,0.405,686,1883,0.364,0,16,0,241,563,0.428,1129,1406,72,3496,7123,2021
1610612765,Detroit Pistons,1282,2026,0.633,425,1123,0.378,245,646,0.379,115,322,0.357,83,251,0.331,633,1789,0.354,0,5,0,198,573,0.346,1278,1683,72,3486,7132,2021
1610612744,Golden State Warriors,1222,1824,0.67,413,979,0.422,293,763,0.384,127,324,0.392,123,296,0.416,794,2145,0.37,1,16,0.063,250,620,0.403,1193,1520,72,3461,7412,2021
1610612745,Houston Rockets,1387,2157,0.643,295,799,0.369,152,494,0.308,142,375,0.379,110,336,0.327,739,2202,0.336,1,9,0.111,252,711,0.354,1189,1606,72,3461,7320,2021
1610612754,Indiana Pacers,1482,2376,0.624,461,1078,0.428,283,668,0.424,118,283,0.417,104,254,0.409,667,1902,0.351,0,6,0,222,537,0.413,1183,1493,72,3491,7419,2021
1610612746,LA Clippers,1065,1632,0.653,454,1060,0.428,464,1056,0.439,179,375,0.477,163,358,0.455,684,1749,0.391,0,12,0,342,733,0.467,1164,1387,72,3456,7036,2021
1610612747,Los Angeles Lakers,1391,2074,0.671,407,982,0.414,333,895,0.372,109,318,0.343,104,267,0.39,581,1652,0.352,0,9,0,213,585,0.364,1241,1679,72,3491,7184,2021
1610612763,Memphis Grizzlies,1218,1916,0.636,791,1802,0.439,274,633,0.433,147,365,0.403,86,246,0.35,569,1642,0.347,0,4,0,233,611,0.381,1184,1536,72,3481,7302,2021
1610612748,Miami Heat,1219,1782,0.684,379,911,0.416,294,730,0.403,116,324,0.358,118,338,0.349,698,1930,0.362,0,14,0,234,662,0.353,1201,1520,72,3476,7036,2021
1610612749,Milwaukee Bucks,1305,1932,0.675,451,1018,0.443,427,993,0.43,120,274,0.438,120,314,0.382,798,2070,0.386,0,9,0,240,588,0.408,1169,1539,72,3466,7423,2021
1610612750,Minnesota Timberwolves,1382,2244,0.616,393,988,0.398,220,619,0.355,132,353,0.374,87,247,0.352,718,2087,0.344,0,8,0,219,600,0.365,1265,1662,72,3481,7389,2021
1610612740,New Orleans Pelicans,1547,2441,0.634,412,1010,0.408,340,771,0.441,96,264,0.364,100,288,0.347,562,1621,0.347,3,17,0.176,196,552,0.355,1369,1878,72,3486,7303,2021
1610612752,New York Knicks,1106,1849,0.598,477,1192,0.4,411,1025,0.401,132,320,0.413,143,322,0.444,570,1512,0.377,0,5,0,275,642,0.428,1181,1506,72,3486,6994,2021
1610612760,Oklahoma City Thunder,1247,2083,0.599,471,1168,0.403,223,565,0.395,113,301,0.375,78,215,0.363,662,1990,0.333,1,16,0.063,191,516,0.37,1113,1536,72,3471,7353,2021
1610612753,Orlando Magic,985,1616,0.61,512,1350,0.379,473,1173,0.403,85,228,0.373,47,143,0.329,652,1903,0.343,0,10,0,132,371,0.356,1196,1543,72,3466,7158,2021
1610612755,Philadelphia 76ers,1138,1802,0.632,565,1256,0.45,466,1029,0.453,96,272,0.353,152,326,0.466,564,1564,0.361,0,8,0,248,598,0.415,1409,1836,72,3486,7272,2021
1610612756,Phoenix Suns,1054,1560,0.676,578,1156,0.5,546,1152,0.474,152,348,0.437,150,344,0.436,638,1786,0.357,0,11,0,302,692,0.436,1124,1347,72,3496,7137,2021
1610612757,Portland Trail Blazers,1126,1851,0.608,290,785,0.369,426,987,0.432,103,229,0.45,97,280,0.346,931,2416,0.385,0,10,0,200,509,0.393,1282,1558,72,3461,7137,2021
1610612758,Sacramento Kings,1265,1882,0.672,654,1430,0.457,274,671,0.408,129,298,0.433,102,246,0.415,643,1843,0.349,0,12,0,231,544,0.425,1181,1585,72,3461,7266,2021
1610612759,San Antonio Spurs,1182,1880,0.629,539,1288,0.418,577,1304,0.442,85,237,0.359,76,199,0.382,555,1605,0.346,0,5,0,161,436,0.369,1254,1584,72,3496,7236,2021
1610612761,Toronto Raptors,1181,1893,0.624,390,1012,0.385,249,649,0.384,128,343,0.373,127,326,0.39,784,2149,0.365,0,11,0,255,669,0.381,1252,1536,72,3461,7177,2021
1610612762,Utah Jazz,1062,1631,0.651,529,1172,0.451,175,443,0.395,166,416,0.399,177,440,0.402,862,2229,0.387,0,13,0,343,856,0.401,1235,1546,72,3471,7193,2021
1610612764,Washington Wizards,1178,1766,0.667,721,1508,0.478,476,1188,0.401,103,285,0.361,82,229,0.358,548,1562,0.351,0,9,0,185,514,0.36,1449,1884,72,3481,7585,2021
1610612737,Atlanta Hawks,1303,2033,0.641,569,1315,0.433,474,1074,0.441,144,309,0.466,136,352,0.386,774,2144,0.361,1,14,0.071,280,661,0.424,1485,1829,82,3941,8099,2022
1610612738,Boston Celtics,1373,1974,0.696,535,1270,0.421,349,884,0.395,136,387,0.351,157,350,0.449,791,2292,0.345,0,10,0,293,737,0.398,1397,1713,82,3981,8068,2022
1610612751,Brooklyn Nets,1289,2041,0.632,595,1301,0.457,618,1310,0.472,126,331,0.381,127,311,0.408,687,1950,0.352,0,7,0,253,642,0.394,1434,1781,82,3951,8177,2022
1610612766,Charlotte Hornets,1645,2546,0.646,462,1190,0.388,260,637,0.408,196,512,0.383,149,413,0.361,796,2179,0.365,0,20,0,345,925,0.373,1298,1753,82,3976,8322,2022
1610612741,Chicago Bulls,1355,2079,0.652,521,1141,0.457,677,1553,0.436,138,353,0.391,139,317,0.438,591,1666,0.355,1,18,0.056,277,670,0.413,1436,1766,82,3946,8124,2022
1610612739,Cleveland Cavaliers,1473,2208,0.667,511,1261,0.405,319,788,0.405,121,343,0.353,104,313,0.332,726,2018,0.36,1,9,0.111,225,656,0.343,1376,1810,82,3946,7964,2022
1610612742,Dallas Mavericks,1187,1711,0.694,573,1270,0.451,391,946,0.413,171,437,0.391,157,394,0.398,743,2210,0.336,0,14,0,328,831,0.395,1341,1739,82,3951,7871,2022
1610612743,Denver Nuggets,1467,2121,0.692,553,1173,0.471,357,841,0.424,180,436,0.413,126,365,0.345,733,2120,0.346,0,23,0,306,801,0.382,1372,1725,82,3961,8123,2022
1610612765,Detroit Pistons,1393,2287,0.609,477,1237,0.386,334,904,0.369,165,460,0.359,123,341,0.361,637,2018,0.316,0,20,0,288,801,0.36,1413,1806,82,3956,8141,2022
1610612744,Golden State Warriors,1326,1893,0.7,505,1152,0.438,321,822,0.391,146,408,0.358,102,320,0.319,922,2468,0.374,1,24,0.042,248,728,0.341,1280,1665,82,3946,8121,2022
1610612745,Houston Rockets,1628,2540,0.641,376,998,0.377,120,378,0.317,118,339,0.348,83,239,0.347,904,2571,0.352,0,18,0,201,578,0.348,1434,2010,82,3951,8323,2022
1610612754,Indiana Pacers,1524,2355,0.647,515,1174,0.439,363,910,0.399,169,417,0.405,117,337,0.347,710,2120,0.335,0,25,0,286,754,0.379,1347,1754,82,3976,8166,2022
1610612746,LA Clippers,1182,1821,0.649,599,1348,0.444,457,1200,0.381,131,315,0.416,136,326,0.417,780,2145,0.364,0,15,0,267,641,0.417,1273,1606,82,3956,8121,2022
1610612747,Los Angeles Lakers,1663,2483,0.67,355,925,0.384,416,1050,0.396,130,347,0.375,132,343,0.385,719,2126,0.338,0,5,0,262,690,0.38,1380,1884,82,3996,8360,2022
1610612763,Memphis Grizzlies,1527,2378,0.642,833,1984,0.42,265,704,0.376,142,377,0.377,99,273,0.363,705,2010,0.351,0,13,0,241,650,0.371,1393,1898,82,3956,8295,2022
1610612748,Miami Heat,1221,1858,0.657,542,1212,0.447,371,952,0.39,200,489,0.409,182,423,0.43,730,1997,0.366,0,23,0,382,912,0.419,1416,1753,82,3971,7987,2022
1610612749,Milwaukee Bucks,1363,2009,0.678,481,1152,0.418,433,1023,0.423,166,401,0.414,141,381,0.37,845,2354,0.359,0,11,0,307,782,0.393,1459,1881,82,3951,8284,2022
1610612750,Minnesota Timberwolves,1479,2285,0.647,476,1146,0.415,250,660,0.379,187,451,0.415,128,341,0.375,891,2557,0.348,0,18,0,315,792,0.398,1474,1894,82,3956,8357,2022
1610612740,New Orleans Pelicans,1412,2222,0.635,572,1309,0.437,441,1061,0.416,139,354,0.393,102,303,0.337,626,1945,0.322,2,18,0.111,241,657,0.367,1501,1903,82,3951,8060,2022
1610612752,New York Knicks,1270,2050,0.62,433,1131,0.383,308,868,0.355,159,395,0.403,110,298,0.369,808,2320,0.348,0,7,0,269,693,0.388,1473,1980,82,3956,7958,2022
1610612760,Oklahoma City Thunder,1202,1991,0.604,720,1670,0.431,229,587,0.39,127,394,0.322,101,275,0.367,762,2384,0.32,0,9,0,228,669,0.341,1233,1632,82,3961,8198,2022
1610612753,Orlando Magic,1319,2079,0.634,544,1352,0.402,279,796,0.351,160,393,0.407,95,271,0.351,742,2333,0.318,0,16,0,255,664,0.384,1270,1614,82,3956,8223,2022
1610612755,Philadelphia 76ers,1293,1950,0.663,552,1336,0.413,439,1056,0.416,123,308,0.399,143,373,0.383,680,1897,0.358,0,12,0,266,681,0.391,1605,1955,82,3961,7975,2022
1610612756,Phoenix Suns,1160,1694,0.685,880,1753,0.502,593,1329,0.446,119,323,0.368,160,393,0.407,669,1885,0.355,0,12,0,279,716,0.39,1303,1635,82,3946,8242,2022
1610612757,Portland Trail Blazers,1319,2187,0.603,478,1140,0.419,325,806,0.403,122,339,0.36,125,323,0.387,792,2338,0.339,0,11,0,247,662,0.373,1346,1771,82,3946,8120,2022
1610612758,Sacramento Kings,1384,2108,0.657,625,1504,0.416,376,892,0.422,122,343,0.356,116,278,0.417,697,2085,0.334,1,13,0.077,238,621,0.383,1466,1908,82,3961,8252,2022
1610612759,San Antonio Spurs,1396,2168,0.644,789,1745,0.452,440,1070,0.411,117,336,0.348,119,301,0.395,684,1967,0.348,1,14,0.071,236,637,0.37,1262,1673,82,3961,8290,2022
1610612761,Toronto Raptors,1267,2010,0.63,664,1570,0.423,427,1115,0.383,140,356,0.393,143,357,0.401,689,2065,0.334,2,16,0.125,283,713,0.397,1327,1749,82,3971,8000,2022
1610612762,Utah Jazz,1303,1881,0.693,660,1446,0.456,176,438,0.402,135,377,0.358,187,475,0.394,865,2436,0.355,1,14,0.071,322,852,0.378,1470,1916,82,3946,8014,2022
1610612764,Washington Wizards,1417,2025,0.7,595,1463,0.407,456,1058,0.431,142,347,0.409,116,305,0.38,601,1847,0.325,0,11,0,258,652,0.396,1393,1778,82,3966,8079,2022
